"Time of installation";"Operation type";"Package type";"Package name";"Package version";"Package publisher";"Package program";"Device name"
"09.03.2020 12:17:40";"installation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-TACT-L139"
"09.03.2020 12:15:40";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-IRBD-L030"
"09.03.2020 12:15:40";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-IRBD-L030"
"09.03.2020 12:15:40";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-IRBD-L030"
"09.03.2020 12:15:40";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-IRBD-L030"
"09.03.2020 12:15:40";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-IRBD-L030"
"09.03.2020 12:15:40";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-IRBD-L030"
"09.03.2020 12:11:18";"installation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-FING-L440"
"09.03.2020 12:11:18";"uninstallation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-FING-L440"
"09.03.2020 12:11:18";"uninstallation";"program";"Adobe Acrobat Reader DC";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-FING-L440"
"09.03.2020 12:11:18";"uninstallation";"program";"Google Update Helper";"1.3.35.421";"Google LLC";"Google Update Helper";"NYC-FING-L440"
"09.03.2020 12:11:18";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-FING-L440"
"09.03.2020 12:11:18";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-FING-L440"
"09.03.2020 12:11:18";"installation";"program";"Adobe Acrobat Reader DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-FING-L440"
"09.03.2020 12:11:18";"installation";"program";"Google Update Helper";"1.3.35.441";"Google LLC";"Google Update Helper";"NYC-FING-L440"
"09.03.2020 11:22:23";"installation";"program";"64 Bit HP CIO Components Installer";"8.2.2";"Hewlett-Packard";"64 Bit HP CIO Components Installer";"NYC-INFR-L076"
"09.03.2020 11:10:41";"installation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-CHAR-L004"
"09.03.2020 11:10:41";"uninstallation";"update";"Adobe Acrobat Reader DC
 (19.021.20061)";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-CHAR-L004"
"09.03.2020 11:10:41";"uninstallation";"program";"Adobe Acrobat Reader DC";"19.021.20047";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-CHAR-L004"
"09.03.2020 11:10:41";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-CHAR-L004"
"09.03.2020 11:10:41";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-CHAR-L004"
"09.03.2020 11:10:41";"installation";"program";"Adobe Acrobat Reader DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat Reader DC";"NYC-CHAR-L004"
"09.03.2020 11:08:01";"uninstallation";"program";"nVision Desktop (GSO) - Production";"1.5.0.700";"GSO Capital Partners";"nVision Desktop (GSO) - Production";"NYC-GSO-L364"
"09.03.2020 11:08:01";"uninstallation";"program";"nVision Desktop (GSO) - UAT";"1.5.0.745";"GSO Capital Partners";"nVision Desktop (GSO) - UAT";"NYC-GSO-L364"
"09.03.2020 11:08:01";"installation";"program";"nVision Desktop (GSO) - Production";"1.5.0.753";"GSO Capital Partners";"nVision Desktop (GSO) - Production";"NYC-GSO-L364"
"09.03.2020 11:08:01";"installation";"program";"nVision Desktop (GSO) - UAT";"1.5.0.754";"GSO Capital Partners";"nVision Desktop (GSO) - UAT";"NYC-GSO-L364"
"09.03.2020 11:07:18";"uninstallation";"update";"KB4487038";"-";"Microsoft Corporation";"Windows Update";"HUS-GSO-L071"
"09.03.2020 11:07:10";"installation";"program";"Diligent OneClick";"4.0.0.4593";"Diligent Boards";"Diligent OneClick";"HUS-GSO-L071"
"09.03.2020 11:02:51";"uninstallation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-REAL-L887"
"09.03.2020 11:02:51";"uninstallation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-REAL-L887"
"09.03.2020 11:02:51";"uninstallation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-REAL-L887"
"09.03.2020 11:02:51";"installation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-REAL-L887"
"09.03.2020 11:02:51";"installation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-REAL-L887"
"09.03.2020 11:02:51";"installation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4519569";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4480056";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4494174";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4470788";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4470502";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4512937";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4512577";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4480979";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4521862";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4516115";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:57:31";"uninstallation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20368";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-REAL-L887"
"09.03.2020 10:57:31";"installation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20512";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-REAL-L887"
"09.03.2020 10:56:55";"uninstallation";"program";"Windows Calculator";"10.1908.0.0";"Microsoft Corporation";"Windows Calculator";"NYC-FING-L586"
"09.03.2020 10:56:55";"uninstallation";"program";"Microsoft Photos";"2019.19071.17920.0";"Microsoft Corporation";"Microsoft Photos";"NYC-FING-L586"
"09.03.2020 10:56:55";"uninstallation";"program";"Windows Voice Recorder";"10.1909.2812.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-FING-L586"
"09.03.2020 10:56:55";"uninstallation";"program";"Store Experience Host";"11910.1001.4.0";"Microsoft Corporation";"Store Experience Host";"NYC-FING-L586"
"09.03.2020 10:56:55";"uninstallation";"program";"KACE Agent";"9.0.181";"Quest Software Inc.";"KACE Agent";"NYC-FING-L586"
"09.03.2020 10:56:55";"uninstallation";"program";"Microsoft Store";"11910.1001.5.0";"Microsoft Corporation";"Microsoft Store";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"Windows Calculator";"10.1910.0.0";"Microsoft Corporation";"Windows Calculator";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"Microsoft Photos";"2020.19081.28230.0";"Microsoft Corporation";"Microsoft Photos";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"Box Tools";"4.5.3.571";"Box";"Box Tools";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"KACE Agent";"10.1.43";"Quest Software Inc.";"KACE Agent";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-FING-L586"
"09.03.2020 10:56:55";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-FING-L586"
"09.03.2020 10:56:50";"installation";"program";"Microsoft OneDrive";"18.143.0717.0002";"Microsoft Corporation";"Microsoft OneDrive";"NYC-FING-L586"
"09.03.2020 10:55:17";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4519569";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4480056";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4494174";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4470788";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4470502";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4512937";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4512577";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4480979";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4521862";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4516115";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-REAL-L887"
"09.03.2020 10:55:17";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L887"
"09.03.2020 10:55:17";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-REAL-L887"
"09.03.2020 10:55:17";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L887"
"09.03.2020 10:55:11";"uninstallation";"program";"Microsoft Store";"11911.1001.9.0";"Microsoft Corporation";"Microsoft Store";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"uninstallation";"program";"Store Experience Host";"11911.1001.5.0";"Microsoft Corporation";"Store Experience Host";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"uninstallation";"program";"Windows Voice Recorder";"10.1909.2812.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"uninstallation";"program";"Windows Calculator";"10.1908.0.0";"Microsoft Corporation";"Windows Calculator";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"uninstallation";"program";"Microsoft Photos";"2019.19071.17920.0";"Microsoft Corporation";"Microsoft Photos";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"Windows Calculator";"10.1910.0.0";"Microsoft Corporation";"Windows Calculator";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"Microsoft Photos";"2020.19081.28230.0";"Microsoft Corporation";"Microsoft Photos";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"Windows Voice Recorder";"10.1912.10073.0";"Microsoft Corporation";"Windows Voice Recorder";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"HP Smart";"110.1.671.0";"HP Inc.";"HP Smart";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"Remote Support Jump Client 19.1.5 [blackstone.bomgarcloud.com] [5E664AD2]";"19.1.5";"BeyondTrust";"Remote Support Jump Client 19.1.5 [blackstone.bomgarcloud.com] [5E664AD2]";"NYC-TEMP-L057"
"09.03.2020 10:55:11";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-TEMP-L057"
"09.03.2020 10:55:07";"installation";"program";"Microsoft OneDrive";"18.143.0717.0002";"Microsoft Corporation";"Microsoft OneDrive";"NYC-TEMP-L057"
"09.03.2020 10:52:05";"installation";"update";"KB4523204";"-";"Microsoft Corporation";"Windows Update";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"installation";"update";"KB4534321";"-";"Microsoft Corporation";"Windows Update";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20058)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"uninstallation";"update";"KB4534273";"-";"Microsoft Corporation";"Windows Update";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"uninstallation";"program";"Store Experience Host";"12002.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"uninstallation";"program";"Microsoft Store";"12002.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"installation";"program";"Store Experience Host";"12003.1001.1.0";"Microsoft Corporation";"Store Experience Host";"NYC-BAAM-L015"
"09.03.2020 10:52:05";"installation";"program";"Microsoft Store";"12003.1001.1.0";"Microsoft Corporation";"Microsoft Store";"NYC-BAAM-L015"
"09.03.2020 10:47:44";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L907"
"09.03.2020 10:47:44";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L907"
"09.03.2020 10:47:44";"uninstallation";"program";"Google Chrome";"78.0.3904.87";"Google LLC";"Google Chrome";"NYC-REAL-L907"
"09.03.2020 10:47:44";"uninstallation";"program";"Adobe Acrobat DC";"19.021.20058";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L907"
"09.03.2020 10:47:44";"installation";"program";"Google Chrome";"79.0.3945.130";"Google LLC";"Google Chrome";"NYC-REAL-L907"
"09.03.2020 10:47:44";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-REAL-L907"
"09.03.2020 10:46:57";"installation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"update";"Adobe Acrobat DC
 (19.021.20061)";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20368";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20368";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Adobe Acrobat DC";"19.010.20069";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Google Update Helper";"1.3.33.23";"Google Inc.";"Google Update Helper";"NYC-GSO-L491"
"09.03.2020 10:46:57";"uninstallation";"program";"Google Chrome";"79.0.3945.88";"Google LLC";"Google Chrome";"NYC-GSO-L491"
"09.03.2020 10:46:57";"installation";"program";"Microsoft Office 365 ProPlus - en-us";"16.0.11328.20512";"Microsoft Corporation";"Microsoft Office 365 ProPlus - en-us";"NYC-GSO-L491"
"09.03.2020 10:46:57";"installation";"program";"Office 16 Click-to-Run Localization Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Localization Component";"NYC-GSO-L491"
"09.03.2020 10:46:57";"installation";"program";"Office 16 Click-to-Run Licensing Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Licensing Component";"NYC-GSO-L491"
"09.03.2020 10:46:57";"installation";"program";"Office 16 Click-to-Run Extensibility Component";"16.0.11328.20512";"Microsoft Corporation";"Office 16 Click-to-Run Extensibility Component";"NYC-GSO-L491"
"09.03.2020 10:46:57";"installation";"program";"Adobe Acrobat DC";"19.021.20061";"Adobe Systems Incorporated";"Adobe Acrobat DC";"NYC-GSO-L491"
"09.03.2020 10:46:57";"installation";"program";"Google Update Helper";"1.3.35.341";"Google LLC";"Google Update Helper";"NYC-GSO-L491"
